Date,market,item,quantity_tonnes,price,temp,rainfall,humidity,wind_speed,sunshine_hours,is_holiday,holiday_name
2022-11-21,Puttalam,Rice,24.97,371.29,24.9,0.1,83,10.9,10.944969444444444,0,
2022-11-21,Moneragala,Red Onion,21.55,750.98,24.5,0.2,82,7.8,10.056558333333331,0,
2022-11-21,Mullaittivu,Red Onion,17.78,799.98,26.1,0.0,71,16.4,10.851280555555556,0,
2022-11-21,Bandarawela,Beetroot,8.3,389.55,18.1,1.5,81,8.1,10.952088888888888,0,
2022-11-21,Vavuniya,Red Onion,26.98,468.46,24.8,0.0,79,15.9,10.880997222222222,0,
2022-11-21,Trincomalee,Red Onion,16.48,732.15,26.2,0.0,73,16.0,10.842227777777778,0,
2022-11-21,Mannar,Red Onion,16.92,869.63,26.3,0.0,73,17.2,10.917433333333332,0,
2022-11-21,Nuwara Eliya,Beetroot,6.21,459.04,13.8,0.0,80,15.3,10.9636,0,
2022-11-21,Dambulla,Red Onion,25.53,681.79,23.8,0.0,80,16.0,10.897488888888889,0,
2022-11-21,Dambulla,Beetroot,9.57,370.07,23.8,0.0,80,16.0,10.897488888888889,0,
2022-11-21,Thambuththegama,Beetroot,8.3,389.92,24.9,0.0,82,11.6,10.91295,0,
2022-11-21,Kandy,Beetroot,11.12,384.96,21.9,0.0,78,11.3,10.933805555555557,0,
2022-11-21,Polonnaruwa,Rice,25.14,368.67,26.0,0.0,76,18.1,10.878352777777778,0,
2022-11-21,Moneragala,Radish,6.39,273.88,24.5,0.2,82,7.8,10.056558333333331,0,
2022-11-21,Nuwara Eliya,Red Onion,19.77,682.12,13.8,0.0,80,15.3,10.9636,0,
2022-11-21,Ampara,Rice,22.41,366.13,25.9,0.0,77,13.8,10.209686111111113,0,
2022-11-21,Anuradhapura,Rice,26.91,359.25,24.8,0.0,82,13.9,10.898905555555556,0,
2022-11-22,Meegoda,Red Onion,28.08,667.57,25.2,0.2,83,13.7,10.962713888888889,0,
2022-11-22,Embilipitiya,Red Onion,24.06,685.46,26.7,0.1,76,14.8,10.927183333333334,0,
2022-11-22,Thambuththegama,Beetroot,8.45,394.76,25.4,0.0,82,12.4,10.91460277777778,0,
2022-11-22,Mannar,Red Onion,16.56,866.02,26.7,0.9,80,19.0,10.918816666666666,0,
2022-11-22,Thambuththegama,Red Onion,16.2,903.87,25.4,0.0,82,12.4,10.91460277777778,0,
2022-11-22,Kurunegala,Rice,27.55,366.38,25.0,0.0,81,12.5,10.926030555555556,0,
2022-11-22,Nuwara Eliya,Beetroot,6.8,470.02,15.1,0.0,80,12.3,10.937283333333331,0,
2022-11-22,Dambulla,Rice,28.05,359.13,24.8,0.0,79,13.7,10.899225,0,
2022-11-22,Puttalam,Red Onion,13.78,975.03,26.0,0.2,83,14.7,10.946641666666668,0,
2022-11-22,Colombo,Red Onion,28.2,816.11,25.9,0.8,81,15.2,10.971588888888888,0,
2022-11-22,Anuradhapura,Rice,29.54,359.12,25.4,0.0,82,11.7,10.900497222222224,0,
2022-11-22,Moneragala,Radish,6.1,279.17,24.8,0.7,84,9.8,10.896413888888889,0,
2022-11-22,Moneragala,Rice,21.12,364.48,24.8,0.7,84,9.8,10.896413888888889,0,
2022-11-22,Kandy,Radish,12.14,142.14,23.0,1.1,83,11.5,10.923091666666666,0,
2022-11-22,Dambulla,Red Onion,25.14,679.83,24.8,0.0,79,13.7,10.899225,0,
2022-11-22,Jaffna,Red Onion,27.36,555.01,25.9,0.0,82,11.8,10.891800000000002,0,
2022-11-22,Polonnaruwa,Rice,24.95,368.7,26.8,0.0,76,10.8,10.872338888888889,0,
2022-11-22,Puttalam,Rice,22.87,370.8,26.0,0.2,83,14.7,10.946641666666668,0,
2022-11-22,Meegoda,Radish,10.99,160.75,25.2,0.2,83,13.7,10.962713888888889,0,
2022-11-22,Ampara,Rice,23.59,366.38,26.4,0.4,82,10.1,10.863852777777778,0,
2022-11-22,Nuwara Eliya,Red Onion,21.6,678.92,15.1,0.0,80,12.3,10.937283333333331,0,
2022-11-22,Dambulla,Radish,8.99,193.46,24.8,0.0,79,13.7,10.899225,0,
2022-11-22,Colombo,Beetroot,8.73,521.62,25.9,0.8,81,15.2,10.971588888888888,0,
2022-11-22,Batticaloa,Red Onion,16.88,903.94,26.2,0.8,85,12.2,10.839905555555555,0,
2022-11-22,Kandy,Red Onion,25.81,737.63,23.0,1.1,83,11.5,10.923091666666666,0,
2022-11-22,Mullaittivu,Red Onion,19.34,799.76,25.8,0.5,80,9.5,10.8526,0,
2022-11-22,Bandarawela,Beetroot,8.8,394.46,18.3,2.5,86,6.9,10.923483333333332,0,
2022-11-22,Mullaittivu,Red Onion,21.32,657.55,25.8,0.5,80,9.5,10.8526,0,
2022-11-22,Kandy,Beetroot,8.22,384.42,23.0,1.1,83,11.5,10.923091666666666,0,
2022-11-22,Vavuniya,Red Onion,26.44,468.68,25.3,0.3,81,10.5,10.88246388888889,0,
2022-11-22,Kandy,Rice,30.04,403.96,23.0,1.1,83,11.5,10.923091666666666,0,
2022-11-22,Trincomalee,Red Onion,22.36,731.16,26.1,1.1,79,13.1,10.84373611111111,0,
2022-11-22,Moneragala,Red Onion,21.32,750.87,24.8,0.7,84,9.8,10.896413888888889,0,
2022-11-22,Colombo,Radish,9.53,262.99,25.9,0.8,81,15.2,10.971588888888888,0,
2022-11-22,Colombo,Rice,33.46,368.15,25.9,0.8,81,15.2,10.971588888888888,0,
2022-11-22,Dambulla,Beetroot,9.25,388.08,24.8,0.0,79,13.7,10.899225,0,
2022-11-23,Thambuththegama,Red Onion,19.02,906.57,25.4,0.0,80,15.6,10.916575,0,
2022-11-23,Mullaittivu,Red Onion,18.35,799.25,26.2,0.8,83,12.7,10.854247222222222,0,
2022-11-23,Kandy,Radish,11.9,140.98,21.8,0.5,82,17.7,10.91681111111111,0,
2022-11-23,Nuwara Eliya,Beetroot,5.62,486.88,13.3,0.9,84,21.1,10.952616666666666,0,
2022-11-23,Nuwara Eliya,Red Onion,23.35,682.67,13.3,0.9,84,21.1,10.952616666666666,0,
2022-11-23,Colombo,Beetroot,9.26,535.32,26.1,0.6,80,15.1,10.97390277777778,0,
2022-11-23,Colombo,Radish,9.23,270.01,26.1,0.6,80,15.1,10.97390277777778,0,
2022-11-23,Mannar,Red Onion,17.94,864.62,27.2,0.4,75,21.1,10.920525,0,
2022-11-23,Puttalam,Rice,23.32,370.56,26.5,0.7,79,17.6,10.94863611111111,0,
2022-11-23,Moneragala,Rice,25.49,363.8,24.9,0.4,81,8.4,10.89897777777778,0,
2022-11-23,Trincomalee,Red Onion,19.62,736.05,26.5,0.5,79,14.3,10.845566666666668,0,
2022-11-23,Embilipitiya,Red Onion,21.7,684.31,26.3,0.0,73,15.8,10.930222222222223,0,
2022-11-23,Moneragala,Radish,6.31,281.44,24.9,0.4,81,8.4,10.89897777777778,0,
2022-11-23,Dambulla,Beetroot,11.74,387.7,24.9,0.0,74,19.5,10.901277777777777,0,
2022-11-23,Jaffna,Red Onion,24.13,567.0,26.7,0.0,81,14.0,10.893325,0,
2022-11-23,Dambulla,Red Onion,27.04,680.3,24.9,0.0,74,19.5,10.901277777777777,0,
2022-11-23,Colombo,Rice,31.37,368.95,26.1,0.6,80,15.1,10.97390277777778,0,
2022-11-23,Vavuniya,Red Onion,25.46,468.65,25.5,0.3,80,15.7,10.884252777777776,0,
2022-11-23,Bandarawela,Beetroot,8.53,399.79,18.3,1.2,78,9.4,10.940288888888889,0,
2022-11-23,Anuradhapura,Rice,25.13,358.19,25.4,0.1,81,15.0,10.902408333333334,0,
2022-11-23,Thambuththegama,Beetroot,7.47,406.75,25.4,0.0,80,15.6,10.916575,0,
2022-11-23,Kandy,Beetroot,10.04,384.61,21.8,0.5,82,17.7,10.91681111111111,0,
2022-11-23,Mullaittivu,Red Onion,18.81,651.03,26.2,0.8,83,12.7,10.854247222222222,0,
2022-11-23,Polonnaruwa,Rice,25.61,368.68,26.6,0.0,73,19.9,10.874372222222222,0,
2022-11-23,Kurunegala,Rice,26.72,366.41,25.2,0.0,76,16.0,10.928183333333331,0,
2022-11-23,Puttalam,Red Onion,17.56,972.69,26.5,0.7,79,17.6,10.94863611111111,0,
2022-11-23,Colombo,Red Onion,31.64,810.92,26.1,0.6,80,15.1,10.97390277777778,0,
2022-11-23,Meegoda,Radish,11.35,160.23,25.2,0.9,82,14.2,10.96505,0,
2022-11-23,Batticaloa,Red Onion,15.87,904.62,26.3,0.2,85,14.9,10.842722222222225,0,
2022-11-23,Dambulla,Rice,27.83,358.3,24.9,0.0,74,19.5,10.901277777777777,0,
2022-11-23,Kandy,Red Onion,23.98,739.19,21.8,0.5,82,17.7,10.91681111111111,0,
2022-11-23,Kandy,Rice,22.52,403.66,21.8,0.5,82,17.7,10.91681111111111,0,
2022-11-23,Moneragala,Red Onion,22.49,750.54,24.9,0.4,81,8.4,10.89897777777778,0,
2022-11-23,Ampara,Rice,26.04,366.6,26.6,1.5,80,14.8,10.849477777777778,0,
2022-11-23,Dambulla,Radish,9.62,195.58,24.9,0.0,74,19.5,10.901277777777777,0,
2022-11-23,Meegoda,Red Onion,30.3,669.42,25.2,0.9,82,14.2,10.96505,0,
2022-11-24,Moneragala,Radish,6.39,282.96,24.8,1.0,81,6.9,10.880397222222223,0,
2022-11-24,Mullaittivu,Red Onion,20.58,649.56,25.9,0.6,84,14.3,10.856211111111111,0,
2022-11-24,Polonnaruwa,Rice,22.42,368.68,26.3,0.0,77,12.7,10.223405555555557,0,
2022-11-24,Nuwara Eliya,Red Onion,26.33,684.02,14.6,0.8,87,21.6,10.920866666666669,0,
2022-11-24,Bandarawela,Beetroot,9.66,398.62,17.8,1.8,86,8.8,10.90702777777778,0,
2022-11-24,Meegoda,Radish,9.51,159.58,25.3,1.0,80,12.9,10.967683333333332,0,
2022-11-24,Kandy,Rice,25.76,403.6,21.9,2.4,81,15.1,10.91932777777778,0,
2022-11-24,Nuwara Eliya,Beetroot,6.42,509.71,14.6,0.8,87,21.6,10.920866666666669,0,
2022-11-24,Dambulla,Red Onion,23.6,679.31,24.9,0.0,74,16.9,10.903638888888889,0,
2022-11-24,Colombo,Radish,10.15,271.08,26.2,0.4,81,14.2,10.976516666666669,0,
2022-11-24,Puttalam,Red Onion,14.93,966.2,26.3,0.0,79,17.3,10.950936111111112,0,
2022-11-24,Dambulla,Rice,25.16,358.43,24.9,0.0,74,16.9,10.903638888888889,0,
2022-11-24,Dambulla,Radish,10.01,198.87,24.9,0.0,74,16.9,10.903638888888889,0,
2022-11-24,Moneragala,Red Onion,21.66,750.31,24.8,1.0,81,6.9,10.880397222222223,0,
2022-11-24,Batticaloa,Red Onion,15.4,907.57,26.3,0.2,84,17.9,10.839908333333334,0,
2022-11-24,Colombo,Beetroot,7.14,534.61,26.2,0.4,81,14.2,10.976516666666669,0,
2022-11-24,Kurunegala,Rice,27.25,366.2,25.4,0.1,75,12.4,10.930644444444445,0,
2022-11-24,Ampara,Rice,24.64,366.88,26.2,1.4,82,13.7,10.675483333333332,0,
2022-11-24,Thambuththegama,Red Onion,17.63,905.02,25.3,0.0,80,12.8,10.679969444444444,0,
2022-11-24,Anuradhapura,Rice,28.29,357.97,25.6,0.0,79,14.1,10.904630555555554,0,
2022-11-24,Colombo,Rice,36.97,368.75,26.2,0.4,81,14.2,10.976516666666669,0,
2022-11-24,Puttalam,Rice,22.56,370.25,26.3,0.0,79,17.3,10.950936111111112,0,
2022-11-24,Jaffna,Red Onion,21.85,573.69,26.2,1.1,84,10.3,10.895169444444443,0,
2022-11-24,Dambulla,Beetroot,10.14,399.13,24.9,0.0,74,16.9,10.903638888888889,0,
2022-11-24,Kandy,Beetroot,9.87,385.24,21.9,2.4,81,15.1,10.91932777777778,0,
2022-11-24,Mannar,Red Onion,13.05,866.09,27.0,0.0,78,14.0,10.92255,0,
2022-11-24,Colombo,Red Onion,29.04,807.76,26.2,0.4,81,14.2,10.976516666666669,0,
2022-11-24,Mullaittivu,Red Onion,18.32,800.32,25.9,0.6,84,14.3,10.856211111111111,0,
2022-11-24,Moneragala,Rice,26.49,363.25,24.8,1.0,81,6.9,10.880397222222223,0,
2022-11-24,Vavuniya,Red Onion,21.52,468.57,25.8,0.1,78,12.0,10.886355555555555,0,
2022-11-24,Kandy,Radish,12.2,140.67,21.9,2.4,81,15.1,10.91932777777778,0,
2022-11-24,Meegoda,Red Onion,28.36,665.45,25.3,1.0,80,12.9,10.967683333333332,0,
2022-11-24,Kandy,Red Onion,24.42,737.45,21.9,2.4,81,15.1,10.91932777777778,0,
2022-11-24,Trincomalee,Red Onion,20.78,739.1,26.2,0.6,77,14.6,10.847708333333332,0,
2022-11-24,Thambuththegama,Beetroot,8.66,397.61,25.3,0.0,80,12.8,10.679969444444444,0,
2022-11-24,Embilipitiya,Red Onion,21.38,682.79,26.3,0.4,77,11.9,10.926427777777777,0,
2022-11-25,Batticaloa,Red Onion,16.27,908.55,26.2,1.0,85,11.0,10.84260277777778,0,
2022-11-25,Colombo,Rice,30.6,369.02,25.8,0.4,84,11.8,10.979422222222222,0,
2022-11-25,Kandy,Rice,20.85,403.58,22.8,0.0,82,9.6,10.922136111111111,0,
2022-11-25,Colombo,Red Onion,27.69,806.23,25.8,0.4,84,11.8,10.979422222222222,0,
2022-11-25,Dambulla,Radish,8.53,197.63,25.1,0.0,77,10.1,10.906294444444445,0,
2022-11-25,Meegoda,Radish,9.8,158.36,25.6,0.9,81,10.8,10.970608333333336,0,
2022-11-25,Puttalam,Rice,21.98,370.46,25.6,0.0,83,11.6,10.953533333333334,0,
2022-11-25,Meegoda,Red Onion,24.08,665.31,25.6,0.9,81,10.8,10.970608333333336,0,
2022-11-25,Ampara,Rice,22.85,366.58,25.9,2.7,85,8.7,10.856333333333334,0,
2022-11-25,Thambuththegama,Beetroot,9.65,400.55,25.6,0.0,79,8.3,10.921433333333336,0,
2022-11-25,Dambulla,Rice,29.8,357.29,25.1,0.0,77,10.1,10.906294444444445,0,
2022-11-25,Dambulla,Beetroot,9.93,407.55,25.1,0.0,77,10.1,10.906294444444445,0,
2022-11-25,Jaffna,Red Onion,23.71,579.74,26.0,0.4,86,9.2,10.897322222222222,0,
2022-11-25,Vavuniya,Red Onion,26.34,468.53,25.4,0.4,82,8.4,10.888761111111112,0,
2022-11-25,Nuwara Eliya,Beetroot,6.46,504.13,15.8,0.2,78,9.5,10.944508333333337,0,
2022-11-25,Puttalam,Red Onion,14.76,971.58,25.6,0.0,83,11.6,10.953533333333334,0,
2022-11-25,Mullaittivu,Red Onion,17.61,800.38,26.1,0.2,84,9.8,10.858480555555555,0,
2022-11-25,Polonnaruwa,Rice,25.67,368.66,26.3,0.1,81,11.5,10.87935,0,
2022-11-25,Nuwara Eliya,Red Onion,27.93,681.18,15.8,0.2,78,9.5,10.944508333333337,0,
2022-11-25,Colombo,Beetroot,7.51,544.09,25.8,0.4,84,11.8,10.979422222222222,0,
2022-11-25,Dambulla,Red Onion,27.19,680.71,25.1,0.0,77,10.1,10.906294444444445,0,
2022-11-25,Kandy,Red Onion,25.25,736.57,22.8,0.0,82,9.6,10.922136111111111,0,
2022-11-25,Moneragala,Rice,19.5,363.19,24.8,3.5,84,7.8,10.889769444444443,0,
2022-11-25,Mullaittivu,Red Onion,23.67,649.19,26.1,0.2,84,9.8,10.858480555555555,0,
2022-11-25,Embilipitiya,Red Onion,22.78,683.34,26.2,1.9,81,12.0,10.929483333333334,0,
2022-11-25,Moneragala,Red Onion,23.16,750.2,24.8,3.5,84,7.8,10.889769444444443,0,
2022-11-25,Trincomalee,Red Onion,19.94,736.74,26.1,0.9,83,9.7,10.850152777777778,0,
2022-11-25,Thambuththegama,Red Onion,17.77,909.6,25.6,0.0,79,8.3,10.921433333333336,0,
2022-11-25,Kurunegala,Rice,25.01,366.31,25.4,0.0,77,9.1,10.933394444444446,0,
2022-11-25,Kandy,Radish,13.96,140.79,22.8,0.0,82,9.6,10.922136111111111,0,
2022-11-25,Bandarawela,Beetroot,7.62,399.07,18.3,2.4,87,6.2,10.573097222222223,0,
2022-11-25,Mannar,Red Onion,14.14,865.73,26.6,0.0,78,18.4,10.924875,0,
2022-11-25,Anuradhapura,Rice,27.37,357.7,25.5,0.0,82,10.1,10.90715,0,
2022-11-25,Kandy,Beetroot,9.96,384.71,22.8,0.0,82,9.6,10.922136111111111,0,
2022-11-25,Moneragala,Radish,6.17,285.27,24.8,3.5,84,7.8,10.889769444444443,0,
2022-11-25,Colombo,Radish,9.61,272.86,25.8,0.4,84,11.8,10.979422222222222,0,
2022-11-26,Anuradhapura,Rice,27.65,357.81,26.0,0.0,81,10.6,10.909958333333332,0,
2022-11-26,Dambulla,Rice,29.82,356.77,25.4,2.0,78,9.2,10.909233333333331,0,
2022-11-26,Colombo,Beetroot,7.63,556.96,25.8,0.3,85,12.2,10.982605555555557,0,
2022-11-26,Vavuniya,Red Onion,25.19,468.48,25.6,0.1,81,10.0,10.891455555555554,0,
2022-11-26,Moneragala,Red Onion,19.42,750.19,24.5,2.4,83,9.3,10.886483333333333,0,
2022-11-26,Kandy,Radish,12.95,140.52,22.8,1.3,84,11.5,10.510516666666668,0,
2022-11-26,Meegoda,Red Onion,27.81,666.21,25.2,2.0,85,9.7,10.973808333333332,0,
2022-11-26,Polonnaruwa,Rice,24.89,368.56,26.6,0.4,79,12.0,10.882269444444445,0,
2022-11-26,Dambulla,Radish,7.63,197.88,25.4,2.0,78,9.2,10.909233333333331,0,
2022-11-26,Ampara,Rice,25.09,366.21,26.0,2.8,84,8.7,10.860119444444445,0,
2022-11-26,Colombo,Rice,35.28,369.89,25.8,0.3,85,12.2,10.982605555555557,0,
2022-11-26,Mullaittivu,Red Onion,18.97,644.96,26.6,0.3,82,10.8,10.861044444444444,0,
2022-11-26,Colombo,Radish,10.11,275.25,25.8,0.3,85,12.2,10.982605555555557,0,
2022-11-26,Dambulla,Beetroot,7.88,415.74,25.4,2.0,78,9.2,10.909233333333331,0,
2022-11-26,Nuwara Eliya,Beetroot,5.75,515.12,15.7,3.2,82,9.5,10.947308333333332,0,
2022-11-26,Trincomalee,Red Onion,22.63,727.67,26.7,0.3,81,10.1,10.852886111111111,0,
2022-11-26,Thambuththegama,Red Onion,18.59,909.75,26.1,0.0,79,9.0,10.9243,0,
2022-11-26,Moneragala,Radish,6.88,286.88,24.5,2.4,83,9.3,10.886483333333333,0,
2022-11-26,Bandarawela,Beetroot,8.41,404.07,18.4,4.0,88,6.7,10.041272222222222,0,
2022-11-26,Kurunegala,Rice,28.12,366.5,24.9,0.4,81,10.9,10.936427777777778,0,
2022-11-26,Kandy,Red Onion,25.76,733.91,22.8,1.3,84,11.5,10.510516666666668,0,
2022-11-26,Mannar,Red Onion,18.64,854.33,26.9,0.0,78,21.8,10.927494444444443,0,
2022-11-26,Embilipitiya,Red Onion,20.72,680.67,25.6,3.2,83,14.4,10.932813888888887,0,
2022-11-26,Dambulla,Red Onion,22.93,681.17,25.4,2.0,78,9.2,10.909233333333331,0,
2022-11-26,Moneragala,Rice,19.7,363.5,24.5,2.4,83,9.3,10.886483333333333,0,
2022-11-26,Batticaloa,Red Onion,16.59,907.82,26.3,0.3,84,9.7,10.84557777777778,0,
2022-11-26,Colombo,Red Onion,30.34,812.82,25.8,0.3,85,12.2,10.982605555555557,0,
2022-11-26,Kandy,Rice,24.42,403.51,22.8,1.3,84,11.5,10.510516666666668,0,
2022-11-26,Kandy,Beetroot,9.6,384.05,22.8,1.3,84,11.5,10.510516666666668,0,
2022-11-26,Thambuththegama,Beetroot,8.32,403.67,26.1,0.0,79,9.0,10.9243,0,
2022-11-26,Meegoda,Radish,10.97,158.85,25.2,2.0,85,9.7,10.973808333333332,0,
2022-11-26,Mullaittivu,Red Onion,17.67,800.4,26.6,0.3,82,10.8,10.861044444444444,0,
2022-11-26,Puttalam,Rice,22.27,370.78,25.9,0.0,83,11.8,10.956416666666666,0,
2022-11-26,Nuwara Eliya,Red Onion,22.75,684.09,15.7,3.2,82,9.5,10.947308333333332,0,
2022-11-26,Jaffna,Red Onion,26.18,577.58,26.2,2.1,84,9.9,10.897952777777776,0,
2022-11-26,Puttalam,Red Onion,15.15,977.68,25.9,0.0,83,11.8,10.956416666666666,0,
2022-11-27,Anuradhapura,Rice,29.68,357.54,25.8,1.4,84,7.6,10.683369444444445,0,
2022-11-27,Colombo,Beetroot,7.75,561.77,25.7,0.6,85,11.4,10.986052777777775,0,
2022-11-27,Bandarawela,Beetroot,7.95,410.47,18.5,30.7,91,5.6,8.0,0,
2022-11-27,Moneragala,Rice,21.35,363.82,24.7,10.4,83,9.1,10.395294444444444,0,
2022-11-27,Kandy,Rice,25.31,403.34,22.5,2.8,86,11.5,10.793075,0,
2022-11-27,Colombo,Rice,33.67,369.07,25.7,0.6,85,11.4,10.986052777777775,0,
2022-11-27,Thambuththegama,Beetroot,8.34,402.29,26.1,1.5,80,7.6,10.927438888888888,0,
2022-11-27,Mullaittivu,Red Onion,22.02,646.48,26.8,0.0,81,12.1,10.863888888888887,0,
2022-11-27,Puttalam,Rice,21.31,370.77,26.1,2.8,85,9.2,10.959575,0,
2022-11-27,Vavuniya,Red Onion,26.95,468.41,25.9,1.0,82,9.6,10.894430555555555,0,
2022-11-27,Kandy,Beetroot,8.87,383.36,22.5,2.8,86,11.5,10.793075,0,
2022-11-27,Trincomalee,Red Onion,23.22,725.72,26.5,0.5,80,11.2,10.855897222222223,0,
2022-11-27,Thambuththegama,Red Onion,19.26,909.65,26.1,1.5,80,7.6,10.927438888888888,0,
2022-11-27,Kurunegala,Rice,28.21,366.22,25.1,3.4,84,8.6,10.939730555555554,0,
2022-11-27,Mannar,Red Onion,16.63,852.89,27.0,1.5,80,20.2,10.92725,0,
2022-11-27,Colombo,Red Onion,31.73,806.41,25.7,0.6,85,11.4,10.986052777777775,0,
2022-11-27,Embilipitiya,Red Onion,25.91,679.77,25.2,7.1,85,16.6,10.0,0,
2022-11-27,Moneragala,Radish,5.93,292.95,24.7,10.4,83,9.1,10.395294444444444,0,
2022-11-27,Nuwara Eliya,Red Onion,21.23,691.55,15.2,4.9,90,7.6,8.243688888888888,0,
2022-11-27,Batticaloa,Red Onion,17.08,900.32,26.1,0.2,84,13.8,10.848827777777778,0,
2022-11-27,Dambulla,Beetroot,8.03,434.88,25.0,1.3,80,12.4,10.912444444444445,0,
2022-11-27,Meegoda,Radish,12.18,159.85,24.9,4.7,87,11.0,9.82922222222222,0,
2022-11-27,Kandy,Red Onion,25.69,729.66,22.5,2.8,86,11.5,10.793075,0,
2022-11-27,Polonnaruwa,Rice,28.26,368.57,26.2,4.3,83,15.0,10.88546388888889,0,
2022-11-27,Jaffna,Red Onion,24.17,586.5,26.4,2.4,85,10.6,10.313030555555557,0,
2022-11-27,Mullaittivu,Red Onion,19.03,800.93,26.8,0.0,81,12.1,10.863888888888887,0,
2022-11-27,Puttalam,Red Onion,13.24,980.13,26.1,2.8,85,9.2,10.959575,0,
2022-11-27,Dambulla,Rice,27.06,356.47,25.0,1.3,80,12.4,10.912444444444445,0,
2022-11-27,Colombo,Radish,9.21,276.91,25.7,0.6,85,11.4,10.986052777777775,0,
2022-11-27,Ampara,Rice,18.15,366.51,25.8,1.4,84,11.1,10.86412222222222,0,
2022-11-27,Dambulla,Radish,8.67,199.02,25.0,1.3,80,12.4,10.912444444444445,0,
2022-11-27,Kandy,Radish,14.26,141.07,22.5,2.8,86,11.5,10.793075,0,
2022-11-27,Moneragala,Red Onion,22.01,750.32,24.7,10.4,83,9.1,10.395294444444444,0,
2022-11-27,Dambulla,Red Onion,29.19,681.13,25.0,1.3,80,12.4,10.912444444444445,0,
2022-11-27,Meegoda,Red Onion,22.96,671.94,24.9,4.7,87,11.0,9.82922222222222,0,
2022-11-27,Nuwara Eliya,Beetroot,5.56,516.59,15.2,4.9,90,7.6,8.243688888888888,0,
2022-11-28,Meegoda,Red Onion,26.22,668.67,25.8,2.6,82,9.7,10.0,0,
2022-11-28,Thambuththegama,Beetroot,9.68,415.84,26.3,0.3,77,10.7,10.930841666666666,0,
2022-11-28,Puttalam,Red Onion,13.43,988.83,26.6,0.1,79,16.3,10.962997222222224,0,
2022-11-28,Meegoda,Radish,12.05,158.05,25.8,2.6,82,9.7,10.0,0,
2022-11-28,Trincomalee,Red Onion,20.89,741.74,26.6,0.3,79,14.3,10.859177777777775,0,
2022-11-28,Bandarawela,Beetroot,7.33,415.66,19.3,6.0,88,6.2,8.783766666666667,0,
2022-11-28,Dambulla,Rice,27.55,356.83,25.5,0.8,76,13.0,10.915919444444445,0,
2022-11-28,Batticaloa,Red Onion,17.75,900.34,26.3,0.0,82,13.6,10.852336111111113,0,
2022-11-28,Kandy,Red Onion,26.3,727.4,24.0,0.6,77,7.7,10.932197222222223,0,
2022-11-28,Kandy,Beetroot,11.23,382.84,24.0,0.6,77,7.7,10.932197222222223,0,
2022-11-28,Colombo,Beetroot,8.45,574.31,26.0,0.4,84,10.9,10.810594444444444,0,
2022-11-28,Kurunegala,Rice,25.9,366.2,26.1,0.0,76,9.7,10.943291666666669,0,
2022-11-28,Mannar,Red Onion,16.21,857.56,27.2,0.6,76,21.0,10.92211388888889,0,
2022-11-28,Colombo,Red Onion,29.99,808.67,26.0,0.4,84,10.9,10.810594444444444,0,
2022-11-28,Moneragala,Radish,5.76,295.68,25.2,4.7,78,8.9,10.893633333333334,0,
2022-11-28,Nuwara Eliya,Red Onion,20.13,690.54,15.4,4.2,89,8.9,7.640680555555556,0,
2022-11-28,Dambulla,Beetroot,8.41,443.43,25.5,0.8,76,13.0,10.915919444444445,0,
2022-11-28,Embilipitiya,Red Onion,26.2,683.46,25.7,0.7,83,19.0,10.594258333333334,0,
2022-11-28,Jaffna,Red Onion,24.2,584.61,26.7,0.7,82,13.0,10.886875,0,
2022-11-28,Dambulla,Radish,9.74,199.47,25.5,0.8,76,13.0,10.915919444444445,0,
2022-11-28,Nuwara Eliya,Beetroot,5.58,518.29,15.4,4.2,89,8.9,7.640680555555556,0,
2022-11-28,Mullaittivu,Red Onion,18.69,799.96,27.0,0.4,79,13.8,10.867008333333334,0,
2022-11-28,Mullaittivu,Red Onion,24.65,640.73,27.0,0.4,79,13.8,10.867008333333334,0,
2022-11-28,Kandy,Radish,13.52,141.49,24.0,0.6,77,7.7,10.932197222222223,0,
2022-11-28,Vavuniya,Red Onion,25.18,468.48,25.5,3.5,82,10.4,10.013141666666666,0,
2022-11-28,Moneragala,Red Onion,18.36,750.04,25.2,4.7,78,8.9,10.893633333333334,0,
2022-11-28,Dambulla,Red Onion,28.49,679.78,25.5,0.8,76,13.0,10.915919444444445,0,
2022-11-28,Anuradhapura,Rice,28.7,357.21,26.0,0.8,82,12.2,10.916394444444444,0,
2022-11-28,Ampara,Rice,25.85,366.71,26.2,0.1,80,12.5,10.861072222222225,0,
2022-11-28,Colombo,Radish,10.41,277.21,26.0,0.4,84,10.9,10.810594444444444,0,
2022-11-28,Thambuththegama,Red Onion,18.67,913.61,26.3,0.3,77,10.7,10.930841666666666,0,
2022-11-28,Kandy,Rice,23.21,403.52,24.0,0.6,77,7.7,10.932197222222223,0,
2022-11-28,Polonnaruwa,Rice,25.46,368.51,26.5,0.2,80,13.8,10.888919444444443,0,
2022-11-28,Moneragala,Rice,21.55,364.39,25.2,4.7,78,8.9,10.893633333333334,0,
2022-11-28,Puttalam,Rice,22.68,370.47,26.6,0.1,79,16.3,10.962997222222224,0,
2022-11-28,Colombo,Rice,38.37,369.56,26.0,0.4,84,10.9,10.810594444444444,0,
2022-11-29,Colombo,Beetroot,7.89,587.58,26.0,1.7,85,11.5,10.9937,0,
2022-11-29,Mullaittivu,Red Onion,23.15,636.91,26.6,0.0,74,14.3,10.870391666666668,0,
