Date,market,item,price,is_holiday,holiday_name,temp,rainfall,humidity,wind_speed,sunshine_hours,volume_MT,is_public_holiday,demand_multiplier,quantity_tonnes_x,quantity_tonnes_y,quantity_tonnes
2022-03-09,Anuradhapura,Rice,356.13,0.0,,26.4,0.0,79.0,13.4,11.346830555555554,44.5,,,,44.5,
2022-03-09,Bandarawela,Beetroot,287.23,0.0,,19.1,0.0,70.0,13.1,11.36453611111111,11.43,,,,11.43,
2022-03-09,Batticaloa,Red Onion,639.65,0.0,,26.6,0.0,80.0,14.4,11.284041666666669,18.34,,,,18.34,
2022-03-09,Colombo,Beetroot,255.32,0.0,,26.8,0.1,80.0,16.6,11.363702777777778,17.9,,,,17.9,
2022-03-09,Colombo,Radish,130.48,0.0,,26.8,0.1,80.0,16.6,11.363702777777778,22.31,,,,22.31,
2022-03-09,Colombo,Red Onion,802.6,0.0,,26.8,0.1,80.0,16.6,11.363702777777778,26.76,,,,26.76,
2022-03-09,Colombo,Rice,368.4,0.0,,26.8,0.1,80.0,16.6,11.363702777777778,62.61,,,,62.61,
2022-03-09,Dambulla,Beetroot,266.85,0.0,,25.2,0.0,79.0,13.9,11.35278888888889,15.52,,,,15.52,
2022-03-09,Dambulla,Radish,94.37,0.0,,25.2,0.0,79.0,13.9,11.35278888888889,20.81,,,,20.81,
2022-03-09,Dambulla,Red Onion,666.57,0.0,,25.2,0.0,79.0,13.9,11.35278888888889,23.98,,,,23.98,
2022-03-09,Dambulla,Rice,355.02,0.0,,25.2,0.0,79.0,13.9,11.35278888888889,48.91,,,,48.91,
2022-03-09,Embilipitiya,Red Onion,587.34,0.0,,27.1,0.0,75.0,18.3,11.341683333333332,21.89,,,,21.89,
2022-03-09,Jaffna,Red Onion,498.73,0.0,,26.8,0.0,79.0,15.4,11.330372222222222,25.11,,,,25.11,
2022-03-09,Kandy,Beetroot,384.05,0.0,,25.1,0.0,68.0,14.6,11.359527777777778,10.07,,,,10.07,
2022-03-09,Kandy,Radish,140.12,0.0,,25.1,0.0,68.0,14.6,11.359527777777778,15.23,,,,15.23,
2022-03-09,Kandy,Red Onion,669.56,0.0,,25.1,0.0,68.0,14.6,11.359527777777778,21.51,,,,21.51,
2022-03-09,Kandy,Rice,402.92,0.0,,25.1,0.0,68.0,14.6,11.359527777777778,46.06,,,,46.06,
2022-03-09,Kurunegala,Rice,349.76,0.0,,26.8,0.0,68.0,18.9,11.357008333333336,48.19,,,,48.19,
2022-03-09,Mannar,Red Onion,781.36,0.0,,27.8,0.0,71.0,28.1,11.338225,13.93,,,,13.93,
2022-03-09,Meegoda,Radish,151.47,0.0,,26.5,0.0,80.0,16.5,11.36453611111111,14.68,,,,14.68,
2022-03-09,Meegoda,Red Onion,613.11,0.0,,26.5,0.0,80.0,16.5,11.36453611111111,25.28,,,,25.28,
2022-03-09,Moneragala,Radish,175.85,0.0,,25.8,0.0,74.0,15.0,11.330841666666666,9.88,,,,9.88,
2022-03-09,Moneragala,Red Onion,750.4,0.0,,25.8,0.0,74.0,15.0,11.330841666666666,17.29,,,,17.29,
2022-03-09,Moneragala,Rice,353.83,0.0,,25.8,0.0,74.0,15.0,11.330841666666666,33.92,,,,33.92,
2022-03-09,Mullaittivu,Red Onion,646.1,0.0,,26.7,0.0,79.0,13.1,11.287813888888888,13.85,,,,13.85,
2022-03-09,Nuwara Eliya,Beetroot,207.25,0.0,,16.1,0.0,67.0,10.2,11.363702777777778,14.77,,,,14.77,
2022-03-09,Nuwara Eliya,Red Onion,679.16,0.0,,16.1,0.0,67.0,10.2,11.363702777777778,19.51,,,,19.51,
2022-03-09,Polonnaruwa,Rice,367.78,0.0,,26.5,0.0,80.0,12.3,10.948641666666669,42.32,,,,42.32,
2022-03-09,Puttalam,Red Onion,697.03,0.0,,27.1,0.0,77.0,16.1,11.350241666666667,20.23,,,,20.23,
2022-03-09,Puttalam,Rice,369.97,0.0,,27.1,0.0,77.0,16.1,11.350241666666667,40.28,,,,40.28,
2022-03-09,Thambuththegama,Beetroot,327.08,0.0,,26.6,0.0,76.0,13.5,11.349391666666666,11.37,,,,11.37,
2022-03-09,Thambuththegama,Red Onion,609.42,0.0,,26.6,0.0,76.0,13.5,11.349391666666666,23.19,,,,23.19,
2022-03-09,Trincomalee,Red Onion,607.47,0.0,,26.9,0.0,77.0,13.8,11.28202777777778,20.93,,,,20.93,
2022-03-09,Vavuniya,Red Onion,468.3,0.0,,25.9,0.0,80.0,14.4,11.341680555555556,24.56,,,,24.56,
2022-03-10,Ampara,Rice,365.61,0.0,,26.2,0.4,79.0,13.1,11.2693,40.73,,,,40.73,
2022-03-10,Anuradhapura,Rice,356.71,0.0,,26.5,0.0,78.0,15.3,11.224033333333333,47.19,,,,47.19,
2022-03-10,Bandarawela,Beetroot,289.63,0.0,,19.1,0.0,71.0,9.4,11.030080555555555,10.95,,,,10.95,
2022-03-10,Batticaloa,Red Onion,639.54,0.0,,26.5,0.0,81.0,13.2,11.264452777777777,19.59,,,,19.59,
2022-03-10,Colombo,Beetroot,269.64,0.0,,27.0,0.5,78.0,16.3,10.790502777777776,15.14,,,,15.14,
2022-03-10,Colombo,Radish,127.25,0.0,,27.0,0.5,78.0,16.3,10.790502777777776,20.33,,,,20.33,
2022-03-10,Colombo,Red Onion,802.05,0.0,,27.0,0.5,78.0,16.3,10.790502777777776,26.93,,,,26.93,
2022-03-10,Colombo,Rice,366.97,0.0,,27.0,0.5,78.0,16.3,10.790502777777776,56.27,,,,56.27,
2022-03-10,Dambulla,Beetroot,276.04,0.0,,25.4,0.0,78.0,14.2,11.268258333333334,10.81,,,,10.81,
2022-03-10,Dambulla,Radish,92.41,0.0,,25.4,0.0,78.0,14.2,11.268258333333334,18.37,,,,18.37,
2022-03-10,Dambulla,Red Onion,665.13,0.0,,25.4,0.0,78.0,14.2,11.268258333333334,23.24,,,,23.24,
2022-03-10,Dambulla,Rice,355.52,0.0,,25.4,0.0,78.0,14.2,11.268258333333334,46.77,,,,46.77,
2022-03-10,Embilipitiya,Red Onion,585.53,0.0,,27.0,1.0,75.0,15.1,11.289755555555557,18.69,,,,18.69,
2022-03-10,Jaffna,Red Onion,506.02,0.0,,26.7,0.0,78.0,14.4,11.339611111111113,23.43,,,,23.43,
2022-03-10,Kandy,Beetroot,383.57,0.0,,25.3,0.4,67.0,11.9,11.366505555555555,11.46,,,,11.46,
2022-03-10,Kandy,Radish,140.02,0.0,,25.3,0.4,67.0,11.9,11.366505555555555,15.35,,,,15.35,
2022-03-10,Kandy,Red Onion,672.02,0.0,,25.3,0.4,67.0,11.9,11.366505555555555,22.68,,,,22.68,
2022-03-10,Kandy,Rice,403.0,0.0,,25.3,0.4,67.0,11.9,11.366505555555555,43.7,,,,43.7,
2022-03-10,Kurunegala,Rice,349.54,0.0,,26.9,0.0,68.0,17.1,11.347211111111111,48.96,,,,48.96,
2022-03-10,Mannar,Red Onion,770.5,0.0,,27.6,0.0,70.0,26.8,11.34466111111111,16.54,,,,16.54,
2022-03-10,Meegoda,Radish,151.71,0.0,,26.8,2.4,79.0,13.6,11.21185,14.96,,,,14.96,
2022-03-10,Meegoda,Red Onion,612.05,0.0,,26.8,2.4,79.0,13.6,11.21185,26.04,,,,26.04,
2022-03-10,Moneragala,Radish,174.66,0.0,,26.2,0.1,70.0,15.5,11.281661111111111,12.27,,,,12.27,
2022-03-10,Moneragala,Red Onion,750.34,0.0,,26.2,0.1,70.0,15.5,11.281661111111111,20.15,,,,20.15,
2022-03-10,Moneragala,Rice,354.14,0.0,,26.2,0.1,70.0,15.5,11.281661111111111,39.95,,,,39.95,
2022-03-10,Mullaittivu,Red Onion,646.21,0.0,,26.6,0.0,79.0,12.3,11.296394444444443,14.58,,,,14.58,
2022-03-10,Nuwara Eliya,Beetroot,202.82,0.0,,15.9,0.3,67.0,8.9,11.219966666666666,13.47,,,,13.47,
2022-03-10,Nuwara Eliya,Red Onion,683.45,0.0,,15.9,0.3,67.0,8.9,11.219966666666666,18.18,,,,18.18,
2022-03-10,Polonnaruwa,Rice,367.62,0.0,,26.6,0.0,78.0,12.9,10.860794444444444,40.9,,,,40.9,
2022-03-10,Puttalam,Red Onion,691.29,0.0,,26.6,0.1,80.0,20.3,11.349211111111112,17.08,,,,17.08,
2022-03-10,Puttalam,Rice,370.44,0.0,,26.6,0.1,80.0,20.3,11.349211111111112,34.11,,,,34.11,
2022-03-10,Thambuththegama,Beetroot,342.96,0.0,,26.6,0.1,75.0,12.6,11.278838888888888,10.18,,,,10.18,
2022-03-10,Thambuththegama,Red Onion,608.58,0.0,,26.6,0.1,75.0,12.6,11.278838888888888,21.14,,,,21.14,
2022-03-10,Trincomalee,Red Onion,604.14,0.0,,26.9,0.0,76.0,12.9,11.233583333333334,19.86,,,,19.86,
2022-03-10,Vavuniya,Red Onion,468.4,0.0,,26.0,0.0,79.0,14.4,11.346586111111112,24.41,,,,24.41,
2022-03-11,Ampara,Rice,365.6,0.0,,26.5,1.9,80.0,16.8,11.140866666666668,43.78,,,,43.78,
2022-03-11,Anuradhapura,Rice,356.82,0.0,,26.5,0.0,78.0,15.9,11.352547222222222,54.07,,,,54.07,
2022-03-11,Bandarawela,Beetroot,301.39,0.0,,19.4,3.7,77.0,13.1,11.212005555555557,11.34,,,,11.34,
2022-03-11,Batticaloa,Red Onion,642.44,0.0,,26.6,1.4,83.0,18.9,11.081566666666667,19.67,,,,19.67,
2022-03-11,Colombo,Beetroot,266.84,0.0,,26.9,5.5,81.0,16.5,11.178180555555556,18.36,,,,18.36,
2022-03-11,Colombo,Radish,126.54,0.0,,26.9,5.5,81.0,16.5,11.178180555555556,22.31,,,,22.31,
2022-03-11,Colombo,Red Onion,803.48,0.0,,26.9,5.5,81.0,16.5,11.178180555555556,27.61,,,,27.61,
2022-03-11,Colombo,Rice,366.47,0.0,,26.9,5.5,81.0,16.5,11.178180555555556,61.85,,,,61.85,
2022-03-11,Dambulla,Beetroot,269.32,0.0,,25.6,0.0,78.0,17.1,11.30582777777778,12.77,,,,12.77,
2022-03-11,Dambulla,Radish,95.16,0.0,,25.6,0.0,78.0,17.1,11.30582777777778,17.97,,,,17.97,
2022-03-11,Dambulla,Red Onion,666.74,0.0,,25.6,0.0,78.0,17.1,11.30582777777778,21.58,,,,21.58,
2022-03-11,Dambulla,Rice,355.26,0.0,,25.6,0.0,78.0,17.1,11.30582777777778,49.2,,,,49.2,
2022-03-11,Embilipitiya,Red Onion,583.53,0.0,,26.6,1.8,79.0,19.5,10.692575,19.51,,,,19.51,
2022-03-11,Jaffna,Red Onion,502.91,0.0,,26.9,0.0,77.0,18.1,11.233769444444444,26.9,,,,26.9,
2022-03-11,Kandy,Beetroot,383.42,0.0,,25.4,1.0,70.0,12.4,11.070141666666668,11.94,,,,11.94,
2022-03-11,Kandy,Radish,140.44,0.0,,25.4,1.0,70.0,12.4,11.070141666666668,17.0,,,,17.0,
2022-03-11,Kandy,Red Onion,674.3,0.0,,25.4,1.0,70.0,12.4,11.070141666666668,20.98,,,,20.98,
2022-03-11,Kandy,Rice,403.07,0.0,,25.4,1.0,70.0,12.4,11.070141666666668,40.91,,,,40.91,
2022-03-11,Kurunegala,Rice,349.67,0.0,,27.6,0.0,68.0,16.6,11.233583333333334,43.63,,,,43.63,
2022-03-11,Mannar,Red Onion,767.05,0.0,,27.8,0.0,70.0,29.2,11.355508333333336,17.03,,,,17.03,
2022-03-11,Meegoda,Radish,153.07,0.0,,26.3,7.8,83.0,14.4,10.877847222222222,14.78,,,,14.78,
2022-03-11,Meegoda,Red Onion,607.61,0.0,,26.3,7.8,83.0,14.4,10.877847222222222,27.04,,,,27.04,
2022-03-11,Moneragala,Radish,174.22,0.0,,26.2,2.4,75.0,16.8,10.481755555555557,10.27,,,,10.27,
2022-03-11,Moneragala,Red Onion,750.63,0.0,,26.2,2.4,75.0,16.8,10.481755555555557,15.61,,,,15.61,
2022-03-11,Moneragala,Rice,354.33,0.0,,26.2,2.4,75.0,16.8,10.481755555555557,37.01,,,,37.01,
2022-03-11,Mullaittivu,Red Onion,653.11,0.0,,27.1,0.0,76.0,16.6,11.013772222222222,16.03,,,,16.03,
2022-03-11,Nuwara Eliya,Beetroot,198.25,0.0,,16.2,0.5,74.0,9.5,11.168313888888887,15.25,,,,15.25,
2022-03-11,Nuwara Eliya,Red Onion,682.6,0.0,,16.2,0.5,74.0,9.5,11.168313888888887,21.56,,,,21.56,
2022-03-11,Polonnaruwa,Rice,367.71,0.0,,26.9,0.1,79.0,15.6,11.266241666666668,43.5,,,,43.5,
2022-03-11,Puttalam,Red Onion,689.59,0.0,,26.9,0.4,78.0,21.9,11.294419444444443,20.42,,,,20.42,
2022-03-11,Puttalam,Rice,370.76,0.0,,26.9,0.4,78.0,21.9,11.294419444444443,39.81,,,,39.81,
2022-03-11,Thambuththegama,Beetroot,342.98,0.0,,26.8,0.0,75.0,15.5,11.347658333333332,11.81,,,,11.81,
2022-03-11,Thambuththegama,Red Onion,608.12,0.0,,26.8,0.0,75.0,15.5,11.347658333333332,23.14,,,,23.14,
2022-03-11,Trincomalee,Red Onion,598.36,0.0,,27.2,0.1,76.0,17.1,11.185336111111113,20.61,,,,20.61,
2022-03-11,Vavuniya,Red Onion,468.29,0.0,,26.1,0.0,78.0,17.4,11.325163888888888,20.19,,,,20.19,
2022-03-12,Ampara,Rice,365.26,0.0,,25.7,9.1,86.0,16.5,10.972541666666666,39.04,,,,39.04,
2022-03-12,Anuradhapura,Rice,356.33,0.0,,26.0,2.6,84.0,12.9,9.697655555555556,43.97,,,,43.97,
2022-03-12,Bandarawela,Beetroot,307.35,0.0,,19.4,9.7,87.0,11.0,9.540155555555556,11.41,,,,11.41,
2022-03-12,Batticaloa,Red Onion,645.72,0.0,,26.0,12.2,86.0,16.7,10.967741666666669,18.16,,,,18.16,
2022-03-12,Colombo,Beetroot,272.62,0.0,,26.2,1.3,83.0,15.1,9.90332777777778,17.21,,,,17.21,
2022-03-12,Colombo,Radish,125.71,0.0,,26.2,1.3,83.0,15.1,9.90332777777778,23.85,,,,23.85,
2022-03-12,Colombo,Red Onion,811.99,0.0,,26.2,1.3,83.0,15.1,9.90332777777778,28.36,,,,28.36,
2022-03-12,Colombo,Rice,366.03,0.0,,26.2,1.3,83.0,15.1,9.90332777777778,55.53,,,,55.53,
2022-03-12,Dambulla,Beetroot,276.44,0.0,,24.9,3.4,85.0,16.3,9.080522222222225,12.96,,,,12.96,
2022-03-12,Dambulla,Radish,91.71,0.0,,24.9,3.4,85.0,16.3,9.080522222222225,20.44,,,,20.44,
2022-03-12,Dambulla,Red Onion,665.96,0.0,,24.9,3.4,85.0,16.3,9.080522222222225,19.36,,,,19.36,
2022-03-12,Dambulla,Rice,355.06,0.0,,24.9,3.4,85.0,16.3,9.080522222222225,46.32,,,,46.32,
2022-03-12,Embilipitiya,Red Onion,583.18,0.0,,25.9,7.3,85.0,15.2,8.767102777777778,22.91,,,,22.91,
2022-03-12,Jaffna,Red Onion,501.94,0.0,,27.2,0.4,76.0,17.8,11.335094444444444,22.65,,,,22.65,
2022-03-12,Kandy,Beetroot,383.38,0.0,,24.9,1.4,75.0,10.8,9.901477777777778,10.96,,,,10.96,
2022-03-12,Kandy,Radish,140.19,0.0,,24.9,1.4,75.0,10.8,9.901477777777778,15.62,,,,15.62,
2022-03-12,Kandy,Red Onion,675.19,0.0,,24.9,1.4,75.0,10.8,9.901477777777778,21.07,,,,21.07,
2022-03-12,Kandy,Rice,403.14,0.0,,24.9,1.4,75.0,10.8,9.901477777777778,42.95,,,,42.95,
2022-03-12,Kurunegala,Rice,349.93,0.0,,26.3,8.4,78.0,19.2,10.122483333333332,49.92,,,,49.92,
2022-03-12,Mannar,Red Onion,755.95,0.0,,28.3,0.4,69.0,27.7,11.299466666666667,17.83,,,,17.83,
2022-03-12,Meegoda,Radish,154.94,0.0,,25.7,8.0,86.0,12.7,9.550397222222225,13.82,,,,13.82,
2022-03-12,Meegoda,Red Onion,609.46,0.0,,25.7,8.0,86.0,12.7,9.550397222222225,25.16,,,,25.16,
2022-03-12,Moneragala,Radish,174.84,0.0,,25.5,12.0,81.0,16.6,9.951211111111112,12.19,,,,12.19,
2022-03-12,Moneragala,Red Onion,751.02,0.0,,25.5,12.0,81.0,16.6,9.951211111111112,17.16,,,,17.16,
2022-03-12,Moneragala,Rice,354.74,0.0,,25.5,12.0,81.0,16.6,9.951211111111112,39.69,,,,39.69,
2022-03-12,Mullaittivu,Red Onion,659.34,0.0,,27.4,1.0,77.0,16.8,11.139166666666666,14.78,,,,14.78,
2022-03-12,Nuwara Eliya,Beetroot,191.29,0.0,,15.9,4.2,87.0,8.7,10.170447222222222,12.61,,,,12.61,
2022-03-12,Nuwara Eliya,Red Onion,678.23,0.0,,15.9,4.2,87.0,8.7,10.170447222222222,18.8,,,,18.8,
2022-03-12,Polonnaruwa,Rice,367.73,0.0,,25.7,17.3,87.0,13.1,7.325402777777778,39.3,,,,39.3,
2022-03-12,Puttalam,Red Onion,687.32,0.0,,26.6,3.9,81.0,16.1,11.051877777777776,16.91,,,,16.91,
2022-03-12,Puttalam,Rice,371.84,0.0,,26.6,3.9,81.0,16.1,11.051877777777776,37.95,,,,37.95,
2022-03-12,Thambuththegama,Beetroot,343.05,0.0,,26.0,4.5,83.0,12.0,9.605758333333334,11.21,,,,11.21,
2022-03-12,Thambuththegama,Red Onion,609.18,0.0,,26.0,4.5,83.0,12.0,9.605758333333334,22.6,,,,22.6,
2022-03-12,Trincomalee,Red Onion,595.2,0.0,,26.9,3.2,80.0,15.8,11.024133333333332,20.57,,,,20.57,
2022-03-12,Vavuniya,Red Onion,468.4,0.0,,26.2,1.8,81.0,14.2,10.177883333333332,24.84,,,,24.84,
2022-03-13,Ampara,Rice,365.42,0.0,,26.2,0.4,83.0,15.9,10.980694444444444,40.53,,,,40.53,
2022-03-13,Anuradhapura,Rice,356.47,0.0,,26.8,0.0,78.0,15.8,10.41869722222222,42.58,,,,42.58,
2022-03-13,Bandarawela,Beetroot,309.22,0.0,,20.0,2.8,82.0,15.5,10.995852777777776,10.59,,,,10.59,
2022-03-13,Batticaloa,Red Onion,638.57,0.0,,26.7,0.8,83.0,17.6,10.976091666666669,18.74,,,,18.74,
2022-03-13,Colombo,Beetroot,264.53,0.0,,26.8,2.9,84.0,18.7,8.863075,19.59,,,,19.59,
2022-03-13,Colombo,Radish,125.59,0.0,,26.8,2.9,84.0,18.7,8.863075,20.26,,,,20.26,
2022-03-13,Colombo,Red Onion,813.25,0.0,,26.8,2.9,84.0,18.7,8.863075,27.11,,,,27.11,
2022-03-13,Colombo,Rice,367.67,0.0,,26.8,2.9,84.0,18.7,8.863075,66.08,,,,66.08,
2022-03-13,Dambulla,Beetroot,272.76,0.0,,25.7,0.5,80.0,16.8,10.206594444444445,13.94,,,,13.94,
2022-03-13,Dambulla,Radish,92.65,0.0,,25.7,0.5,80.0,16.8,10.206594444444445,16.69,,,,16.69,
2022-03-13,Dambulla,Red Onion,666.83,0.0,,25.7,0.5,80.0,16.8,10.206594444444445,23.35,,,,23.35,
2022-03-13,Dambulla,Rice,354.88,0.0,,25.7,0.5,80.0,16.8,10.206594444444445,50.31,,,,50.31,
2022-03-13,Embilipitiya,Red Onion,581.64,0.0,,26.5,0.9,82.0,18.9,10.235469444444446,21.04,,,,21.04,
2022-03-13,Jaffna,Red Onion,502.65,0.0,,27.0,0.0,77.0,18.2,11.1289,26.76,,,,26.76,
2022-03-13,Kandy,Beetroot,384.32,0.0,,25.6,0.0,72.0,16.6,10.387763888888887,11.76,,,,11.76,
2022-03-13,Kandy,Radish,139.32,0.0,,25.6,0.0,72.0,16.6,10.387763888888887,18.32,,,,18.32,
2022-03-13,Kandy,Red Onion,676.51,0.0,,25.6,0.0,72.0,16.6,10.387763888888887,22.65,,,,22.65,
2022-03-13,Kandy,Rice,403.25,0.0,,25.6,0.0,72.0,16.6,10.387763888888887,43.16,,,,43.16,
2022-03-13,Kurunegala,Rice,350.13,0.0,,27.2,0.0,73.0,19.4,10.390341666666668,42.2,,,,42.2,
2022-03-13,Mannar,Red Onion,749.79,0.0,,28.2,0.0,68.0,33.4,11.081202777777778,14.75,,,,14.75,
2022-03-13,Meegoda,Radish,154.73,0.0,,25.8,9.3,86.0,8.9,7.874041666666667,15.11,,,,15.11,
2022-03-13,Meegoda,Red Onion,607.32,0.0,,25.8,9.3,86.0,8.9,7.874041666666667,23.25,,,,23.25,
2022-03-13,Moneragala,Radish,175.23,0.0,,26.2,0.2,76.0,18.1,10.959194444444444,11.18,,,,11.18,
2022-03-13,Moneragala,Red Onion,750.74,0.0,,26.2,0.2,76.0,18.1,10.959194444444444,16.03,,,,16.03,
2022-03-13,Moneragala,Rice,354.53,0.0,,26.2,0.2,76.0,18.1,10.959194444444444,40.23,,,,40.23,
2022-03-13,Mullaittivu,Red Onion,662.94,0.0,,26.9,0.0,79.0,15.0,10.915297222222222,19.65,,,,19.65,
2022-03-13,Nuwara Eliya,Beetroot,199.18,0.0,,16.0,1.6,84.0,13.3,10.863208333333334,12.33,,,,12.33,
2022-03-13,Nuwara Eliya,Red Onion,678.11,0.0,,16.0,1.6,84.0,13.3,10.863208333333334,21.5,,,,21.5,
2022-03-13,Polonnaruwa,Rice,367.84,0.0,,26.6,0.3,81.0,13.6,10.471488888888889,44.11,,,,44.11,
2022-03-13,Puttalam,Red Onion,692.38,0.0,,27.4,0.8,78.0,18.1,11.029013888888889,19.49,,,,19.49,
2022-03-13,Puttalam,Rice,370.43,0.0,,27.4,0.8,78.0,18.1,11.029013888888889,43.13,,,,43.13,
2022-03-13,Thambuththegama,Beetroot,329.84,0.0,,27.1,0.0,76.0,17.1,10.598875,10.88,,,,10.88,
2022-03-13,Thambuththegama,Red Onion,606.25,0.0,,27.1,0.0,76.0,17.1,10.598875,21.6,,,,21.6,
2022-03-13,Trincomalee,Red Onion,605.77,0.0,,27.2,0.0,77.0,15.4,10.940141666666667,19.95,,,,19.95,
2022-03-13,Vavuniya,Red Onion,468.48,0.0,,26.4,0.0,78.0,16.1,10.749280555555556,24.32,,,,24.32,
2022-03-14,Ampara,Rice,365.34,0.0,,26.6,0.3,80.0,16.4,10.988922222222223,39.05,,,,39.05,
2022-03-14,Anuradhapura,Rice,356.15,0.0,,26.8,0.0,77.0,14.0,10.900644444444444,52.37,,,,52.37,
2022-03-14,Bandarawela,Beetroot,306.98,0.0,,19.9,0.3,79.0,12.6,11.004041666666668,11.61,,,,11.61,
2022-03-14,Batticaloa,Red Onion,634.87,0.0,,27.1,0.1,80.0,18.1,10.98452222222222,19.16,,,,19.16,
2022-03-14,Colombo,Beetroot,261.02,0.0,,26.8,1.8,85.0,16.2,10.87113611111111,16.32,,,,16.32,
2022-03-14,Colombo,Radish,127.63,0.0,,26.8,1.8,85.0,16.2,10.87113611111111,19.83,,,,19.83,
2022-03-14,Colombo,Red Onion,814.81,0.0,,26.8,1.8,85.0,16.2,10.87113611111111,25.81,,,,25.81,
2022-03-14,Colombo,Rice,368.44,0.0,,26.8,1.8,85.0,16.2,10.87113611111111,54.53,,,,54.53,
2022-03-14,Dambulla,Beetroot,271.22,0.0,,25.6,0.0,79.0,14.2,10.387283333333334,11.73,,,,11.73,
2022-03-14,Dambulla,Radish,95.88,0.0,,25.6,0.0,79.0,14.2,10.387283333333334,15.85,,,,15.85,
2022-03-14,Dambulla,Red Onion,668.07,0.0,,25.6,0.0,79.0,14.2,10.387283333333334,27.38,,,,27.38,
2022-03-14,Dambulla,Rice,354.75,0.0,,25.6,0.0,79.0,14.2,10.387283333333334,44.22,,,,44.22,
2022-03-14,Embilipitiya,Red Onion,582.54,0.0,,27.1,0.6,80.0,18.7,10.997944444444444,24.88,,,,24.88,
2022-03-14,Jaffna,Red Onion,506.09,0.0,,27.2,0.0,77.0,17.6,11.37659722222222,23.46,,,,23.46,
2022-03-14,Kandy,Beetroot,384.14,0.0,,25.8,0.0,70.0,13.4,10.547391666666666,11.27,,,,11.27,
2022-03-14,Kandy,Radish,140.71,0.0,,25.8,0.0,70.0,13.4,10.547391666666666,16.23,,,,16.23,
2022-03-14,Kandy,Red Onion,682.98,0.0,,25.8,0.0,70.0,13.4,10.547391666666666,27.05,,,,27.05,
2022-03-14,Kandy,Rice,403.32,0.0,,25.8,0.0,70.0,13.4,10.547391666666666,47.7,,,,47.7,
2022-03-14,Kurunegala,Rice,350.31,0.0,,27.4,0.0,71.0,16.8,10.788597222222222,48.63,,,,48.63,
2022-03-14,Mannar,Red Onion,734.71,0.0,,28.3,0.0,67.0,30.0,11.381427777777777,14.89,,,,14.89,
2022-03-14,Meegoda,Radish,154.43,0.0,,26.5,1.9,84.0,14.0,10.58854722222222,15.43,,,,15.43,
2022-03-14,Meegoda,Red Onion,611.49,0.0,,26.5,1.9,84.0,14.0,10.58854722222222,24.21,,,,24.21,
2022-03-14,Moneragala,Radish,175.91,0.0,,26.5,0.3,73.0,16.5,11.283716666666663,11.78,,,,11.78,
2022-03-14,Moneragala,Red Onion,751.17,0.0,,26.5,0.3,73.0,16.5,11.283716666666663,18.69,,,,18.69,
2022-03-14,Moneragala,Rice,354.25,0.0,,26.5,0.3,73.0,16.5,11.283716666666663,34.17,,,,34.17,
2022-03-14,Mullaittivu,Red Onion,659.91,0.0,,27.0,0.0,77.0,14.4,11.3317,16.33,,,,16.33,
2022-03-14,Nuwara Eliya,Beetroot,202.13,0.0,,16.7,0.0,73.0,9.0,10.909697222222222,13.63,,,,13.63,
2022-03-14,Nuwara Eliya,Red Onion,678.25,0.0,,16.7,0.0,73.0,9.0,10.909697222222222,18.58,,,,18.58,
2022-03-14,Polonnaruwa,Rice,367.87,0.0,,26.8,0.2,79.0,13.8,10.94134722222222,47.06,,,,47.06,
2022-03-14,Puttalam,Red Onion,696.91,0.0,,27.3,0.5,76.0,18.3,11.38145277777778,20.28,,,,20.28,
2022-03-14,Puttalam,Rice,369.49,0.0,,27.3,0.5,76.0,18.3,11.38145277777778,38.5,,,,38.5,
2022-03-14,Thambuththegama,Beetroot,345.77,0.0,,27.1,0.0,74.0,13.3,10.892819444444443,12.22,,,,12.22,
2022-03-14,Thambuththegama,Red Onion,605.07,0.0,,27.1,0.0,74.0,13.3,10.892819444444443,21.21,,,,21.21,
2022-03-14,Trincomalee,Red Onion,618.49,0.0,,27.3,0.0,74.0,15.4,11.041769444444444,19.59,,,,19.59,
2022-03-14,Vavuniya,Red Onion,468.48,0.0,,26.4,0.0,77.0,14.9,11.20224722222222,21.45,,,,21.45,
2022-03-15,Ampara,Rice,365.26,0.0,,26.6,0.4,80.0,12.0,10.048969444444444,38.88,,,,38.88,
2022-03-15,Anuradhapura,Rice,356.04,0.0,,26.7,0.2,79.0,8.4,10.909430555555554,53.97,,,,53.97,
2022-03-15,Bandarawela,Beetroot,313.28,0.0,,19.7,0.0,70.0,10.8,8.160716666666668,9.88,,,,9.88,
2022-03-15,Batticaloa,Red Onion,629.38,0.0,,26.6,0.1,83.0,13.2,10.993005555555555,22.01,,,,22.01,
2022-03-15,Colombo,Beetroot,277.98,0.0,,26.6,0.0,85.0,14.8,8.654597222222222,14.38,,,,14.38,
2022-03-15,Colombo,Radish,129.47,0.0,,26.6,0.0,85.0,14.8,8.654597222222222,20.89,,,,20.89,
2022-03-15,Colombo,Red Onion,813.53,0.0,,26.6,0.0,85.0,14.8,8.654597222222222,26.22,,,,26.22,
2022-03-15,Colombo,Rice,368.47,0.0,,26.6,0.0,85.0,14.8,8.654597222222222,55.6,,,,55.6,
2022-03-15,Dambulla,Beetroot,263.08,0.0,,25.7,0.0,78.0,11.9,10.9251,12.7,,,,12.7,
2022-03-15,Dambulla,Radish,97.86,0.0,,25.7,0.0,78.0,11.9,10.9251,18.4,,,,18.4,
